numeric_itemID,original_itemID,numeric_categoryID,original_categoryID,price_levelID,original_price
16810,6442,N/A,N/A,N/A,N/A
16811,25245,N/A,N/A,N/A,N/A
16812,379556,N/A,N/A,N/A,N/A
16813,160851,N/A,N/A,N/A,N/A
16814,386305,N/A,N/A,N/A,N/A
16815,381416,N/A,N/A,N/A,N/A
16816,9843,N/A,N/A,N/A,N/A
16817,127270,N/A,N/A,N/A,N/A
16818,117325,N/A,N/A,N/A,N/A
16819,70816,N/A,N/A,N/A,N/A
16820,70960,N/A,N/A,N/A,N/A
16821,195966,N/A,N/A,N/A,N/A
16822,1175,N/A,N/A,N/A,N/A
16823,163470,N/A,N/A,N/A,N/A
16824,104501,N/A,N/A,N/A,N/A
16825,114287,N/A,N/A,N/A,N/A
16826,68038,N/A,N/A,N/A,N/A
16827,6584,N/A,N/A,N/A,N/A
16828,19872,N/A,N/A,N/A,N/A
16829,42647,N/A,N/A,N/A,N/A
16830,119086,N/A,N/A,N/A,N/A
16831,86475,N/A,N/A,N/A,N/A
16832,124511,N/A,N/A,N/A,N/A
16833,14969,N/A,N/A,N/A,N/A
16834,23537,N/A,N/A,N/A,N/A
16835,25327,N/A,N/A,N/A,N/A
16836,136604,N/A,N/A,N/A,N/A
16837,3129,N/A,N/A,N/A,N/A
16838,68850,N/A,N/A,N/A,N/A
16839,47328,N/A,N/A,N/A,N/A
16840,177463,N/A,N/A,N/A,N/A
16841,29054,N/A,N/A,N/A,N/A
16842,6318,N/A,N/A,N/A,N/A
16843,200953,N/A,N/A,N/A,N/A
16844,12879,N/A,N/A,N/A,N/A
16845,39661,N/A,N/A,N/A,N/A
16846,109947,N/A,N/A,N/A,N/A
16847,9467,N/A,N/A,N/A,N/A
16848,33966,N/A,N/A,N/A,N/A
16849,20295,N/A,N/A,N/A,N/A
16850,22942,N/A,N/A,N/A,N/A
16851,10154,N/A,N/A,N/A,N/A
16852,176009,N/A,N/A,N/A,N/A
16853,380646,N/A,N/A,N/A,N/A
16854,43233,N/A,N/A,N/A,N/A
16855,209870,N/A,N/A,N/A,N/A
16856,377277,N/A,N/A,N/A,N/A
16857,130893,N/A,N/A,N/A,N/A
16858,7741,N/A,N/A,N/A,N/A
16859,2063,N/A,N/A,N/A,N/A
16860,170105,N/A,N/A,N/A,N/A
16861,68350,N/A,N/A,N/A,N/A
16862,7110,N/A,N/A,N/A,N/A
16863,82732,N/A,N/A,N/A,N/A
16864,536,N/A,N/A,N/A,N/A
16865,31120,N/A,N/A,N/A,N/A
16866,1748,N/A,N/A,N/A,N/A
16867,23207,N/A,N/A,N/A,N/A
16868,24159,N/A,N/A,N/A,N/A
16869,141866,N/A,N/A,N/A,N/A
16870,163846,N/A,N/A,N/A,N/A
16871,82893,N/A,N/A,N/A,N/A
16872,20286,N/A,N/A,N/A,N/A
16873,12773,N/A,N/A,N/A,N/A
16874,52004,N/A,N/A,N/A,N/A
16875,58583,N/A,N/A,N/A,N/A
16876,10186,N/A,N/A,N/A,N/A
16877,63245,N/A,N/A,N/A,N/A
16878,8139,N/A,N/A,N/A,N/A
16879,85900,N/A,N/A,N/A,N/A
16880,85901,N/A,N/A,N/A,N/A
16881,3456,N/A,N/A,N/A,N/A
16882,5480,N/A,N/A,N/A,N/A
16883,377632,N/A,N/A,N/A,N/A
16884,47136,N/A,N/A,N/A,N/A
16885,11900,N/A,N/A,N/A,N/A
16886,5427,N/A,N/A,N/A,N/A
16887,19283,N/A,N/A,N/A,N/A
16888,133724,N/A,N/A,N/A,N/A
16889,130811,N/A,N/A,N/A,N/A
16890,55443,N/A,N/A,N/A,N/A
16891,12067,N/A,N/A,N/A,N/A
16892,138614,N/A,N/A,N/A,N/A
16893,126559,N/A,N/A,N/A,N/A
16894,175849,N/A,N/A,N/A,N/A
16895,144087,N/A,N/A,N/A,N/A
16896,218789,N/A,N/A,N/A,N/A
16897,150862,N/A,N/A,N/A,N/A
16898,229527,N/A,N/A,N/A,N/A
16899,79797,N/A,N/A,N/A,N/A
16900,21032,N/A,N/A,N/A,N/A
16901,77794,N/A,N/A,N/A,N/A
16902,30088,N/A,N/A,N/A,N/A
16903,80567,N/A,N/A,N/A,N/A
16904,42735,N/A,N/A,N/A,N/A
16905,33143,N/A,N/A,N/A,N/A
16906,17489,N/A,N/A,N/A,N/A
16907,175825,N/A,N/A,N/A,N/A
16908,162217,N/A,N/A,N/A,N/A
16909,167658,N/A,N/A,N/A,N/A
16910,130168,N/A,N/A,N/A,N/A
16911,195105,N/A,N/A,N/A,N/A
16912,145825,N/A,N/A,N/A,N/A
16913,70549,N/A,N/A,N/A,N/A
16914,84824,N/A,N/A,N/A,N/A
16915,129482,N/A,N/A,N/A,N/A
16916,67692,N/A,N/A,N/A,N/A
16917,124576,N/A,N/A,N/A,N/A
16918,66551,N/A,N/A,N/A,N/A
16919,43490,N/A,N/A,N/A,N/A
16920,7656,N/A,N/A,N/A,N/A
16921,31196,N/A,N/A,N/A,N/A
16922,39186,N/A,N/A,N/A,N/A
16923,137511,N/A,N/A,N/A,N/A
16924,42161,N/A,N/A,N/A,N/A
16925,45377,N/A,N/A,N/A,N/A
16926,196250,N/A,N/A,N/A,N/A
16927,202376,N/A,N/A,N/A,N/A
16928,134230,N/A,N/A,N/A,N/A
16929,198865,N/A,N/A,N/A,N/A
16930,141679,N/A,N/A,N/A,N/A
16931,180258,N/A,N/A,N/A,N/A
16932,39254,N/A,N/A,N/A,N/A
16933,22310,N/A,N/A,N/A,N/A
16934,149658,N/A,N/A,N/A,N/A
16935,77509,N/A,N/A,N/A,N/A
16936,34715,N/A,N/A,N/A,N/A
16937,377677,N/A,N/A,N/A,N/A
16938,389895,N/A,N/A,N/A,N/A
16939,63965,N/A,N/A,N/A,N/A
16940,21136,N/A,N/A,N/A,N/A
16941,35296,N/A,N/A,N/A,N/A
16942,164262,N/A,N/A,N/A,N/A
16943,13470,N/A,N/A,N/A,N/A
16944,13150,N/A,N/A,N/A,N/A
16945,1661,N/A,N/A,N/A,N/A
16946,12548,N/A,N/A,N/A,N/A
16947,67631,N/A,N/A,N/A,N/A
16948,162662,N/A,N/A,N/A,N/A
16949,111220,N/A,N/A,N/A,N/A
16950,371214,N/A,N/A,N/A,N/A
16951,69099,N/A,N/A,N/A,N/A
16952,65242,N/A,N/A,N/A,N/A
16953,90029,N/A,N/A,N/A,N/A
16954,59788,N/A,N/A,N/A,N/A
16955,14105,N/A,N/A,N/A,N/A
16956,177156,N/A,N/A,N/A,N/A
16957,149915,N/A,N/A,N/A,N/A
16958,12614,N/A,N/A,N/A,N/A
16959,36660,N/A,N/A,N/A,N/A
16960,69289,N/A,N/A,N/A,N/A
16961,7755,N/A,N/A,N/A,N/A
16962,60258,N/A,N/A,N/A,N/A
16963,56381,N/A,N/A,N/A,N/A
16964,121085,N/A,N/A,N/A,N/A
16965,8468,N/A,N/A,N/A,N/A
16966,126552,N/A,N/A,N/A,N/A
16967,72302,N/A,N/A,N/A,N/A
16968,4716,N/A,N/A,N/A,N/A
16969,94389,N/A,N/A,N/A,N/A
16970,50058,N/A,N/A,N/A,N/A
16971,201162,N/A,N/A,N/A,N/A
16972,17091,N/A,N/A,N/A,N/A
16973,164536,N/A,N/A,N/A,N/A
16974,171523,N/A,N/A,N/A,N/A
16975,36887,N/A,N/A,N/A,N/A
16976,177440,N/A,N/A,N/A,N/A
16977,169493,N/A,N/A,N/A,N/A
16978,24755,N/A,N/A,N/A,N/A
16979,28818,N/A,N/A,N/A,N/A
16980,379639,N/A,N/A,N/A,N/A
16981,63063,N/A,N/A,N/A,N/A
16982,29022,N/A,N/A,N/A,N/A
16983,45956,N/A,N/A,N/A,N/A
16984,49730,N/A,N/A,N/A,N/A
16985,112577,N/A,N/A,N/A,N/A
16986,186367,N/A,N/A,N/A,N/A
16987,61972,N/A,N/A,N/A,N/A
16988,85574,N/A,N/A,N/A,N/A
16989,35153,N/A,N/A,N/A,N/A
16990,90744,N/A,N/A,N/A,N/A
16991,79343,N/A,N/A,N/A,N/A
16992,380982,N/A,N/A,N/A,N/A
16993,36645,N/A,N/A,N/A,N/A
16994,15841,N/A,N/A,N/A,N/A
16995,77302,N/A,N/A,N/A,N/A
16996,132018,N/A,N/A,N/A,N/A
16997,374780,N/A,N/A,N/A,N/A
16998,124656,N/A,N/A,N/A,N/A
16999,27320,N/A,N/A,N/A,N/A
17000,32842,N/A,N/A,N/A,N/A
17001,115174,N/A,N/A,N/A,N/A
17002,16017,N/A,N/A,N/A,N/A
17003,378413,N/A,N/A,N/A,N/A
17004,47257,N/A,N/A,N/A,N/A
17005,20458,N/A,N/A,N/A,N/A
17006,76311,N/A,N/A,N/A,N/A
17007,1767,N/A,N/A,N/A,N/A
17008,35808,N/A,N/A,N/A,N/A
17009,5613,N/A,N/A,N/A,N/A
17010,2378,N/A,N/A,N/A,N/A
17011,12256,N/A,N/A,N/A,N/A
17012,131295,N/A,N/A,N/A,N/A
17013,82493,N/A,N/A,N/A,N/A
17014,9683,N/A,N/A,N/A,N/A
17015,71378,N/A,N/A,N/A,N/A
17016,9224,N/A,N/A,N/A,N/A
17017,131641,N/A,N/A,N/A,N/A
17018,252249,N/A,N/A,N/A,N/A
17019,22060,N/A,N/A,N/A,N/A
17020,8428,N/A,N/A,N/A,N/A
17021,23784,N/A,N/A,N/A,N/A
17022,83512,N/A,N/A,N/A,N/A
17023,11736,N/A,N/A,N/A,N/A
17024,57259,N/A,N/A,N/A,N/A
17025,69331,N/A,N/A,N/A,N/A
17026,380565,N/A,N/A,N/A,N/A
17027,36507,N/A,N/A,N/A,N/A
17028,178181,N/A,N/A,N/A,N/A
17029,89835,N/A,N/A,N/A,N/A
17030,375251,N/A,N/A,N/A,N/A
17031,7441,N/A,N/A,N/A,N/A
17032,376397,N/A,N/A,N/A,N/A
17033,53346,N/A,N/A,N/A,N/A
17034,170520,N/A,N/A,N/A,N/A
17035,24196,N/A,N/A,N/A,N/A
17036,1206,N/A,N/A,N/A,N/A
17037,5844,N/A,N/A,N/A,N/A
17038,11660,N/A,N/A,N/A,N/A
17039,134260,N/A,N/A,N/A,N/A
17040,80220,N/A,N/A,N/A,N/A
17041,4275,N/A,N/A,N/A,N/A
17042,111982,N/A,N/A,N/A,N/A
17043,38841,N/A,N/A,N/A,N/A
17044,40317,N/A,N/A,N/A,N/A
17045,13123,N/A,N/A,N/A,N/A
17046,22692,N/A,N/A,N/A,N/A
17047,2520,N/A,N/A,N/A,N/A
17048,164653,N/A,N/A,N/A,N/A
17049,173687,N/A,N/A,N/A,N/A
17050,108110,N/A,N/A,N/A,N/A
17051,15881,N/A,N/A,N/A,N/A
17052,191076,N/A,N/A,N/A,N/A
17053,202125,N/A,N/A,N/A,N/A
17054,40925,N/A,N/A,N/A,N/A
17055,68846,N/A,N/A,N/A,N/A
17056,69344,N/A,N/A,N/A,N/A
17057,160119,N/A,N/A,N/A,N/A
17058,36568,N/A,N/A,N/A,N/A
17059,120977,N/A,N/A,N/A,N/A
17060,158924,N/A,N/A,N/A,N/A
17061,123170,N/A,N/A,N/A,N/A
17062,377070,N/A,N/A,N/A,N/A
17063,375879,N/A,N/A,N/A,N/A
17064,381423,N/A,N/A,N/A,N/A
17065,5966,N/A,N/A,N/A,N/A
17066,209892,N/A,N/A,N/A,N/A
17067,90771,N/A,N/A,N/A,N/A
17068,53487,N/A,N/A,N/A,N/A
17069,67391,N/A,N/A,N/A,N/A
17070,20367,N/A,N/A,N/A,N/A
17071,89759,N/A,N/A,N/A,N/A
17072,11562,N/A,N/A,N/A,N/A
17073,115933,N/A,N/A,N/A,N/A
17074,2540,N/A,N/A,N/A,N/A
17075,90825,N/A,N/A,N/A,N/A
17076,25208,N/A,N/A,N/A,N/A
17077,16741,N/A,N/A,N/A,N/A
17078,73781,N/A,N/A,N/A,N/A
17079,136583,N/A,N/A,N/A,N/A
17080,377658,N/A,N/A,N/A,N/A
17081,32944,N/A,N/A,N/A,N/A
17082,52832,N/A,N/A,N/A,N/A
17083,173081,N/A,N/A,N/A,N/A
17084,9728,N/A,N/A,N/A,N/A
17085,62211,N/A,N/A,N/A,N/A
17086,130125,N/A,N/A,N/A,N/A
17087,232610,N/A,N/A,N/A,N/A
17088,191948,N/A,N/A,N/A,N/A
17089,8728,N/A,N/A,N/A,N/A
17090,16,N/A,N/A,N/A,N/A
17091,24210,N/A,N/A,N/A,N/A
17092,206500,N/A,N/A,N/A,N/A
17093,37311,N/A,N/A,N/A,N/A
17094,57581,N/A,N/A,N/A,N/A
17095,127573,N/A,N/A,N/A,N/A
17096,32725,N/A,N/A,N/A,N/A
17097,14950,N/A,N/A,N/A,N/A
17098,30631,N/A,N/A,N/A,N/A
17099,30543,N/A,N/A,N/A,N/A
17100,36612,N/A,N/A,N/A,N/A
17101,379141,N/A,N/A,N/A,N/A
17102,417399,N/A,N/A,N/A,N/A
17103,377175,N/A,N/A,N/A,N/A
17104,58869,N/A,N/A,N/A,N/A
17105,24856,N/A,N/A,N/A,N/A
17106,206496,N/A,N/A,N/A,N/A
17107,35341,N/A,N/A,N/A,N/A
17108,68627,N/A,N/A,N/A,N/A
17109,32680,N/A,N/A,N/A,N/A
17110,177233,N/A,N/A,N/A,N/A
17111,168032,N/A,N/A,N/A,N/A
17112,47797,N/A,N/A,N/A,N/A
17113,21392,N/A,N/A,N/A,N/A
17114,79329,N/A,N/A,N/A,N/A
17115,13232,N/A,N/A,N/A,N/A
17116,88844,N/A,N/A,N/A,N/A
17117,317678,N/A,N/A,N/A,N/A
17118,133628,N/A,N/A,N/A,N/A
17119,16448,N/A,N/A,N/A,N/A
17120,128732,N/A,N/A,N/A,N/A
17121,133102,N/A,N/A,N/A,N/A
17122,377056,N/A,N/A,N/A,N/A
17123,80225,N/A,N/A,N/A,N/A
17124,120225,N/A,N/A,N/A,N/A
17125,47110,N/A,N/A,N/A,N/A
17126,29519,N/A,N/A,N/A,N/A
17127,1972,N/A,N/A,N/A,N/A
17128,14417,N/A,N/A,N/A,N/A
17129,49900,N/A,N/A,N/A,N/A
17130,56727,N/A,N/A,N/A,N/A
17131,379846,N/A,N/A,N/A,N/A
17132,396728,N/A,N/A,N/A,N/A
17133,395882,N/A,N/A,N/A,N/A
17134,375981,N/A,N/A,N/A,N/A
17135,376976,N/A,N/A,N/A,N/A
17136,35125,N/A,N/A,N/A,N/A
17137,25816,N/A,N/A,N/A,N/A
17138,1379,N/A,N/A,N/A,N/A
17139,379853,N/A,N/A,N/A,N/A
17140,135904,N/A,N/A,N/A,N/A
17141,68617,N/A,N/A,N/A,N/A
17142,68616,N/A,N/A,N/A,N/A
17143,62279,N/A,N/A,N/A,N/A
17144,258419,N/A,N/A,N/A,N/A
17145,13580,N/A,N/A,N/A,N/A
17146,1025,N/A,N/A,N/A,N/A
17147,31010,N/A,N/A,N/A,N/A
17148,388024,N/A,N/A,N/A,N/A
17149,126038,N/A,N/A,N/A,N/A
17150,375425,N/A,N/A,N/A,N/A
17151,376620,N/A,N/A,N/A,N/A
17152,375868,N/A,N/A,N/A,N/A
17153,27944,N/A,N/A,N/A,N/A
17154,80125,N/A,N/A,N/A,N/A
17155,69129,N/A,N/A,N/A,N/A
17156,5565,N/A,N/A,N/A,N/A
17157,102552,N/A,N/A,N/A,N/A
17158,148732,N/A,N/A,N/A,N/A
17159,13723,N/A,N/A,N/A,N/A
17160,76045,N/A,N/A,N/A,N/A
17161,65292,N/A,N/A,N/A,N/A
17162,209409,N/A,N/A,N/A,N/A
17163,139061,N/A,N/A,N/A,N/A
17164,14231,N/A,N/A,N/A,N/A
17165,58316,N/A,N/A,N/A,N/A
17166,5623,N/A,N/A,N/A,N/A
17167,128774,N/A,N/A,N/A,N/A
17168,64265,N/A,N/A,N/A,N/A
17169,910,N/A,N/A,N/A,N/A
17170,11290,N/A,N/A,N/A,N/A
17171,8885,N/A,N/A,N/A,N/A
17172,69177,N/A,N/A,N/A,N/A
17173,982,N/A,N/A,N/A,N/A
17174,28121,N/A,N/A,N/A,N/A
17175,392203,N/A,N/A,N/A,N/A
17176,173634,N/A,N/A,N/A,N/A
17177,11984,N/A,N/A,N/A,N/A
17178,19326,N/A,N/A,N/A,N/A
17179,22105,N/A,N/A,N/A,N/A
17180,73093,N/A,N/A,N/A,N/A
17181,266163,N/A,N/A,N/A,N/A
17182,132177,N/A,N/A,N/A,N/A
17183,383661,N/A,N/A,N/A,N/A
17184,395352,N/A,N/A,N/A,N/A
17185,206120,N/A,N/A,N/A,N/A
17186,123314,N/A,N/A,N/A,N/A
17187,19080,N/A,N/A,N/A,N/A
17188,157894,N/A,N/A,N/A,N/A
17189,377186,N/A,N/A,N/A,N/A
17190,380079,N/A,N/A,N/A,N/A
17191,382578,N/A,N/A,N/A,N/A
17192,5608,N/A,N/A,N/A,N/A
17193,18621,N/A,N/A,N/A,N/A
17194,45464,N/A,N/A,N/A,N/A
17195,57545,N/A,N/A,N/A,N/A
17196,377528,N/A,N/A,N/A,N/A
17197,388180,N/A,N/A,N/A,N/A
17198,24611,N/A,N/A,N/A,N/A
17199,393606,N/A,N/A,N/A,N/A
17200,393098,N/A,N/A,N/A,N/A
17201,379495,N/A,N/A,N/A,N/A
17202,383347,N/A,N/A,N/A,N/A
17203,378825,N/A,N/A,N/A,N/A
17204,17908,N/A,N/A,N/A,N/A
17205,378409,N/A,N/A,N/A,N/A
17206,376402,N/A,N/A,N/A,N/A
17207,376192,N/A,N/A,N/A,N/A
17208,19927,N/A,N/A,N/A,N/A
17209,84204,N/A,N/A,N/A,N/A
17210,71809,N/A,N/A,N/A,N/A
17211,161098,N/A,N/A,N/A,N/A
17212,25895,N/A,N/A,N/A,N/A
17213,86057,N/A,N/A,N/A,N/A
17214,68993,N/A,N/A,N/A,N/A
17215,9424,N/A,N/A,N/A,N/A
17216,15964,N/A,N/A,N/A,N/A
17217,83451,N/A,N/A,N/A,N/A
17218,12858,N/A,N/A,N/A,N/A
17219,13309,N/A,N/A,N/A,N/A
17220,375423,N/A,N/A,N/A,N/A
17221,25563,N/A,N/A,N/A,N/A
17222,136421,N/A,N/A,N/A,N/A
17223,133336,N/A,N/A,N/A,N/A
17224,375092,N/A,N/A,N/A,N/A
17225,11504,N/A,N/A,N/A,N/A
17226,133993,N/A,N/A,N/A,N/A
17227,33884,N/A,N/A,N/A,N/A
17228,76463,N/A,N/A,N/A,N/A
17229,11457,N/A,N/A,N/A,N/A
17230,62960,N/A,N/A,N/A,N/A
17231,16806,N/A,N/A,N/A,N/A
17232,152296,N/A,N/A,N/A,N/A
17233,126418,N/A,N/A,N/A,N/A
17234,170098,N/A,N/A,N/A,N/A
17235,29944,N/A,N/A,N/A,N/A
17236,42679,N/A,N/A,N/A,N/A
17237,3201,N/A,N/A,N/A,N/A
17238,16954,N/A,N/A,N/A,N/A
17239,36298,N/A,N/A,N/A,N/A
17240,63831,N/A,N/A,N/A,N/A
17241,247429,N/A,N/A,N/A,N/A
17242,61912,N/A,N/A,N/A,N/A
17243,6672,N/A,N/A,N/A,N/A
17244,1788,N/A,N/A,N/A,N/A
17245,169512,N/A,N/A,N/A,N/A
17246,40781,N/A,N/A,N/A,N/A
17247,161033,N/A,N/A,N/A,N/A
17248,29433,N/A,N/A,N/A,N/A
17249,119605,N/A,N/A,N/A,N/A
17250,177388,N/A,N/A,N/A,N/A
17251,34209,N/A,N/A,N/A,N/A
17252,16729,N/A,N/A,N/A,N/A
17253,63061,N/A,N/A,N/A,N/A
17254,36124,N/A,N/A,N/A,N/A
17255,177869,N/A,N/A,N/A,N/A
17256,125269,N/A,N/A,N/A,N/A
17257,376570,N/A,N/A,N/A,N/A
17258,11315,N/A,N/A,N/A,N/A
17259,12376,N/A,N/A,N/A,N/A
17260,39102,N/A,N/A,N/A,N/A
17261,57800,N/A,N/A,N/A,N/A
17262,7592,N/A,N/A,N/A,N/A
17263,14888,N/A,N/A,N/A,N/A
17264,2531,N/A,N/A,N/A,N/A
17265,166345,N/A,N/A,N/A,N/A
17266,64046,N/A,N/A,N/A,N/A
17267,35993,N/A,N/A,N/A,N/A
17268,1779,N/A,N/A,N/A,N/A
17269,7431,N/A,N/A,N/A,N/A
17270,60912,N/A,N/A,N/A,N/A
17271,14505,N/A,N/A,N/A,N/A
17272,14728,N/A,N/A,N/A,N/A
17273,20399,N/A,N/A,N/A,N/A
17274,444,N/A,N/A,N/A,N/A
17275,18352,N/A,N/A,N/A,N/A
17276,59253,N/A,N/A,N/A,N/A
17277,67822,N/A,N/A,N/A,N/A
17278,50879,N/A,N/A,N/A,N/A
17279,82573,N/A,N/A,N/A,N/A
17280,17800,N/A,N/A,N/A,N/A
17281,30972,N/A,N/A,N/A,N/A
17282,25146,N/A,N/A,N/A,N/A
17283,136394,N/A,N/A,N/A,N/A
17284,68708,N/A,N/A,N/A,N/A
17285,5084,N/A,N/A,N/A,N/A
17286,119340,N/A,N/A,N/A,N/A
17287,15526,N/A,N/A,N/A,N/A
17288,424064,N/A,N/A,N/A,N/A
17289,46940,N/A,N/A,N/A,N/A
17290,65944,N/A,N/A,N/A,N/A
17291,25204,N/A,N/A,N/A,N/A
17292,206402,N/A,N/A,N/A,N/A
17293,206106,N/A,N/A,N/A,N/A
17294,281460,N/A,N/A,N/A,N/A
17295,39785,N/A,N/A,N/A,N/A
17296,95808,N/A,N/A,N/A,N/A
17297,64221,N/A,N/A,N/A,N/A
17298,176830,N/A,N/A,N/A,N/A
17299,4172,N/A,N/A,N/A,N/A
17300,23986,N/A,N/A,N/A,N/A
17301,55754,N/A,N/A,N/A,N/A
17302,177346,N/A,N/A,N/A,N/A
17303,21263,N/A,N/A,N/A,N/A
17304,59023,N/A,N/A,N/A,N/A
17305,91398,N/A,N/A,N/A,N/A
17306,69297,N/A,N/A,N/A,N/A
17307,1998,N/A,N/A,N/A,N/A
17308,375317,N/A,N/A,N/A,N/A
17309,153929,N/A,N/A,N/A,N/A
17310,375872,N/A,N/A,N/A,N/A
17311,255469,N/A,N/A,N/A,N/A
17312,397313,N/A,N/A,N/A,N/A
17313,171680,N/A,N/A,N/A,N/A
17314,89551,N/A,N/A,N/A,N/A
17315,5065,N/A,N/A,N/A,N/A
17316,143511,N/A,N/A,N/A,N/A
17317,151086,N/A,N/A,N/A,N/A
17318,34962,N/A,N/A,N/A,N/A
17319,378030,N/A,N/A,N/A,N/A
17320,74859,N/A,N/A,N/A,N/A
17321,20279,N/A,N/A,N/A,N/A
17322,79057,N/A,N/A,N/A,N/A
17323,10974,N/A,N/A,N/A,N/A
17324,2683,N/A,N/A,N/A,N/A
17325,89074,N/A,N/A,N/A,N/A
17326,142405,N/A,N/A,N/A,N/A
17327,43407,N/A,N/A,N/A,N/A
17328,174803,N/A,N/A,N/A,N/A
17329,55596,N/A,N/A,N/A,N/A
17330,203347,N/A,N/A,N/A,N/A
17331,88994,N/A,N/A,N/A,N/A
17332,44584,N/A,N/A,N/A,N/A
17333,252908,N/A,N/A,N/A,N/A
17334,31302,N/A,N/A,N/A,N/A
17335,9474,N/A,N/A,N/A,N/A
17336,87830,N/A,N/A,N/A,N/A
17337,13,N/A,N/A,N/A,N/A
17338,88095,N/A,N/A,N/A,N/A
17339,176976,N/A,N/A,N/A,N/A
17340,74540,N/A,N/A,N/A,N/A
17341,10811,N/A,N/A,N/A,N/A
17342,10812,N/A,N/A,N/A,N/A
17343,21772,N/A,N/A,N/A,N/A
17344,126955,N/A,N/A,N/A,N/A
17345,144194,N/A,N/A,N/A,N/A
17346,69342,N/A,N/A,N/A,N/A
17347,116880,N/A,N/A,N/A,N/A
17348,144116,N/A,N/A,N/A,N/A
17349,69094,N/A,N/A,N/A,N/A
17350,381364,N/A,N/A,N/A,N/A
17351,375969,N/A,N/A,N/A,N/A
17352,141435,N/A,N/A,N/A,N/A
17353,51963,N/A,N/A,N/A,N/A
17354,4637,N/A,N/A,N/A,N/A
17355,11525,N/A,N/A,N/A,N/A
17356,391289,N/A,N/A,N/A,N/A
17357,126093,N/A,N/A,N/A,N/A
17358,206387,N/A,N/A,N/A,N/A
17359,72394,N/A,N/A,N/A,N/A
17360,100172,N/A,N/A,N/A,N/A
17361,2163,N/A,N/A,N/A,N/A
17362,41144,N/A,N/A,N/A,N/A
17363,7098,N/A,N/A,N/A,N/A
17364,3141,N/A,N/A,N/A,N/A
17365,376868,N/A,N/A,N/A,N/A
17366,132595,N/A,N/A,N/A,N/A
17367,86250,N/A,N/A,N/A,N/A
17368,327638,N/A,N/A,N/A,N/A
17369,326057,N/A,N/A,N/A,N/A
17370,6287,N/A,N/A,N/A,N/A
17371,13208,N/A,N/A,N/A,N/A
17372,10803,N/A,N/A,N/A,N/A
17373,58931,N/A,N/A,N/A,N/A
17374,74791,N/A,N/A,N/A,N/A
17375,71087,N/A,N/A,N/A,N/A
17376,35372,N/A,N/A,N/A,N/A
17377,80135,N/A,N/A,N/A,N/A
17378,164539,N/A,N/A,N/A,N/A
17379,90411,N/A,N/A,N/A,N/A
17380,18251,N/A,N/A,N/A,N/A
17381,53657,N/A,N/A,N/A,N/A
17382,42386,N/A,N/A,N/A,N/A
17383,197304,N/A,N/A,N/A,N/A
17384,41002,N/A,N/A,N/A,N/A
17385,13225,N/A,N/A,N/A,N/A
17386,13222,N/A,N/A,N/A,N/A
17387,165867,N/A,N/A,N/A,N/A
17388,375298,N/A,N/A,N/A,N/A
17389,85762,N/A,N/A,N/A,N/A
17390,75338,N/A,N/A,N/A,N/A
17391,136104,N/A,N/A,N/A,N/A
17392,134051,N/A,N/A,N/A,N/A
17393,10168,N/A,N/A,N/A,N/A
17394,19825,N/A,N/A,N/A,N/A
17395,167356,N/A,N/A,N/A,N/A
17396,11062,N/A,N/A,N/A,N/A
17397,56112,N/A,N/A,N/A,N/A
17398,90891,N/A,N/A,N/A,N/A
17399,200906,N/A,N/A,N/A,N/A
17400,140751,N/A,N/A,N/A,N/A
17401,54154,N/A,N/A,N/A,N/A
17402,67989,N/A,N/A,N/A,N/A
17403,4693,N/A,N/A,N/A,N/A
17404,53954,N/A,N/A,N/A,N/A
17405,9995,N/A,N/A,N/A,N/A
17406,16953,N/A,N/A,N/A,N/A
17407,46309,N/A,N/A,N/A,N/A
17408,128985,N/A,N/A,N/A,N/A
17409,68348,N/A,N/A,N/A,N/A
17410,167812,N/A,N/A,N/A,N/A
17411,4882,N/A,N/A,N/A,N/A
17412,28105,N/A,N/A,N/A,N/A
17413,126044,N/A,N/A,N/A,N/A
17414,33644,N/A,N/A,N/A,N/A
17415,135266,N/A,N/A,N/A,N/A
17416,23346,N/A,N/A,N/A,N/A
17417,396523,N/A,N/A,N/A,N/A
17418,258558,N/A,N/A,N/A,N/A
17419,19087,N/A,N/A,N/A,N/A
17420,375630,N/A,N/A,N/A,N/A
17421,164166,N/A,N/A,N/A,N/A
17422,379475,N/A,N/A,N/A,N/A
17423,206383,N/A,N/A,N/A,N/A
17424,45908,N/A,N/A,N/A,N/A
17425,376255,N/A,N/A,N/A,N/A
17426,24289,N/A,N/A,N/A,N/A
17427,79885,N/A,N/A,N/A,N/A
17428,209781,N/A,N/A,N/A,N/A
17429,210051,N/A,N/A,N/A,N/A
17430,57283,N/A,N/A,N/A,N/A
17431,163507,N/A,N/A,N/A,N/A
17432,28154,N/A,N/A,N/A,N/A
17433,130621,N/A,N/A,N/A,N/A
17434,51021,N/A,N/A,N/A,N/A
17435,11252,N/A,N/A,N/A,N/A
17436,25095,N/A,N/A,N/A,N/A
17437,85845,N/A,N/A,N/A,N/A
17438,69472,N/A,N/A,N/A,N/A
17439,11756,N/A,N/A,N/A,N/A
17440,119087,N/A,N/A,N/A,N/A
17441,5864,N/A,N/A,N/A,N/A
17442,7709,N/A,N/A,N/A,N/A
17443,69225,N/A,N/A,N/A,N/A
