itemID_numeric,original_itemID
67858,1134
67859,201451
67860,312194
67861,71592
67862,201485
67863,60811
67864,4948
67865,101502
67866,274148
67867,262632
67868,50983
67869,239548
67870,82204
67871,253773
67872,82202
67873,71427
67874,55790
67875,142779
67876,97934
67877,32212
67878,281438
67879,137076
67880,3005
67881,213714
67882,234926
67883,21252
67884,432847
67885,363263
67886,198385
67887,402945
67888,267028
67889,181262
67890,199777
67891,389117
67892,458369
67893,153944
67894,292103
67895,457032
67896,283402
67897,294405
67898,226490
67899,401402
67900,131931
67901,149167
67902,378057
67903,380037
67904,46767
67905,390335
67906,208181
67907,68994
67908,421079
67909,206870
67910,28715
67911,118891
67912,62761
67913,428875
67914,88609
67915,168851
67916,45062
67917,250451
67918,34829
67919,402029
67920,77867
67921,67233
67922,242159
67923,13640
67924,30432
67925,168206
67926,266494
67927,263032
67928,76397
67929,87026
67930,233076
67931,36776
67932,12404
67933,132284
67934,433991
67935,143700
67936,24685
67937,82333
67938,39145
67939,15932
67940,9634
67941,395172
67942,56045
67943,265086
67944,26003
67945,25933
67946,379666
67947,382650
67948,378259
67949,133884
67950,46955
67951,53126
67952,662057
67953,154756
67954,390392
67955,380070
67956,91450
67957,91453
67958,59049
67959,231644
67960,154236
67961,59603
67962,469318
67963,120700
67964,379891
67965,209093
67966,163391
67967,424886
67968,304028
67969,41139
67970,180472
67971,395647
67972,391388
67973,82934
67974,12926
67975,6071
67976,11513
67977,303251
67978,16996
67979,124573
67980,306909
67981,166263
67982,157285
67983,450549
67984,165951
67985,386096
67986,217605
67987,298508
67988,107933
67989,78234
67990,15113
67991,62360
67992,229059
67993,88119
67994,362115
67995,231090
67996,51899
67997,124857
67998,141855
67999,426593
68000,388177
68001,3286
68002,165866
68003,187535
68004,45467
68005,77801
68006,175162
68007,56283
68008,45461
68009,79674
68010,148981
68011,381782
68012,145524
68013,21312
68014,110820
68015,152075
68016,108601
68017,9229
68018,39077
68019,6527
68020,80178
68021,26042
68022,162672
68023,76789
68024,396659
68025,130732
68026,128273
68027,247161
68028,22668
68029,24736
68030,35100
68031,207947
68032,57672
68033,285757
68034,170817
68035,96429
68036,854
68037,109015
68038,394814
68039,416955
68040,169192
68041,71605
68042,72340
68043,134459
68044,180625
68045,21859
68046,168703
68047,141432
68048,396922
68049,739
68050,109189
68051,112419
68052,25653
68053,375213
68054,187612
68055,385912
68056,391370
68057,383602
68058,252886
68059,19860
68060,248787
68061,177357
68062,252887
68063,233962
68064,248788
68065,45051
68066,78191
68067,325829
68068,79063
68069,157522
68070,133164
68071,183596
68072,79602
68073,80148
68074,83151
68075,40319
68076,24453
68077,201924
68078,233075
68079,242693
68080,72823
68081,45994
68082,164410
68083,158341
68084,19318
68085,143615
68086,58340
68087,241
68088,91702
68089,81348
68090,70498
68091,83402
68092,378241
68093,124979
68094,164927
68095,94754
68096,89816
68097,135829
68098,19049
68099,394828
68100,119166
68101,107418
68102,129799
68103,167664
68104,207787
68105,85891
68106,130970
68107,166217
68108,159125
68109,190167
68110,144074
68111,416384
68112,394977
68113,375773
68114,36064
68115,379564
68116,375446
68117,144897
68118,88044
68119,19573
68120,31046
68121,372257
68122,460428
68123,500340
68124,198477
68125,501973
68126,12594
68127,128645
68128,47059
68129,19224
68130,179017
68131,244603
68132,41029
68133,73568
68134,385295
68135,90084
68136,19533
68137,41084
68138,209950
68139,173699
68140,197385
68141,271761
68142,39614
68143,235643
68144,19728
68145,125036
68146,94086
68147,27564
68148,58792
68149,69877
68150,90998
68151,85393
68152,82790
68153,149775
68154,105461
68155,26739
68156,24572
68157,379150
68158,58999
68159,84977
68160,24459
68161,85306
68162,414757
68163,63524
68164,202545
68165,10190
68166,30916
68167,520271
68168,252739
68169,381463
68170,207786
68171,15868
68172,403361
68173,381792
68174,400023
68175,29824
68176,379388
68177,56026
68178,408345
68179,248199
68180,170588
68181,134809
68182,2417
68183,10075
68184,9892
68185,125992
68186,19434
68187,251813
68188,393124
68189,261662
68190,400738
68191,390808
68192,85487
68193,182211
68194,234685
68195,3303
68196,58985
68197,2488
68198,2564
68199,249846
68200,80546
68201,10832
68202,265513
68203,310573
68204,157010
68205,88388
68206,384264
68207,128966
68208,7145
68209,228822
68210,81201
68211,31066
68212,218056
68213,380806
68214,248804
68215,230837
68216,13724
68217,226124
68218,194819
68219,122009
68220,90112
68221,467801
68222,383056
68223,127064
68224,153108
68225,185875
68226,230676
68227,149051
68228,412811
68229,28313
68230,119836
68231,267210
68232,211715
68233,157095
68234,101280
68235,263516
68236,138889
68237,134018
68238,165272
68239,159392
68240,161161
68241,63513
68242,10816
68243,65519
68244,177800
68245,7066
68246,58125
68247,256175
68248,159345
68249,108800
68250,67915
68251,124427
68252,78538
68253,230256
68254,230257
68255,201566
68256,374928
68257,171226
68258,84274
68259,10908
68260,76934
68261,84495
68262,70720
68263,7893
68264,14708
68265,129132
68266,11682
68267,232018
68268,20987
68269,70555
68270,59436
68271,21087
68272,65257
68273,109028
68274,378541
68275,297760
68276,432796
68277,253387
68278,62430
68279,13071
68280,395854
68281,391629
68282,173061
68283,379016
68284,64450
68285,169001
68286,127726
68287,5239
68288,17072
68289,116158
68290,386092
68291,386383
68292,401079
68293,59807
68294,100271
68295,382665
68296,382881
68297,19490
68298,178462
68299,299728
68300,187648
68301,131138
68302,43668
68303,161424
68304,90352
68305,175682
68306,32783
68307,127213
68308,378415
68309,211001
68310,191932
68311,176166
68312,221643
68313,16186
68314,170006
68315,318564
68316,127081
68317,155983
68318,189049
68319,135854
68320,68419
68321,5145
68322,167328
68323,15599
68324,16965
68325,196981
68326,274733
68327,432129
68328,392348
68329,146015
68330,40473
68331,452107
68332,33434
68333,237911
68334,53040
68335,222197
68336,74706
68337,88863
68338,228309
68339,178667
68340,114575
68341,11840
68342,161366
68343,295516
68344,293991
68345,381433
68346,380257
68347,376679
68348,70881
68349,376171
68350,6189
68351,126429
68352,36102
68353,381241
68354,249632
68355,319612
68356,286209
68357,293022
68358,25156
68359,205689
68360,107569
68361,11175
68362,3626
68363,11087
68364,119181
68365,23259
68366,54232
68367,205279
68368,26849
68369,61520
68370,19577
68371,183024
68372,68234
68373,162398
68374,69858
68375,280815
68376,59541
68377,166015
68378,187323
68379,319596
68380,155134
68381,170031
68382,170787
68383,174019
68384,289825
68385,110543
68386,517558
68387,216353
68388,15740
68389,131857
68390,195871
68391,394958
68392,416567
68393,398107
68394,25976
68395,305026
68396,174494
68397,91116
68398,22482
68399,3622
68400,89733
68401,52583
68402,22589
68403,260003
68404,445079
68405,172729
68406,446707
68407,51235
68408,523114
68409,376912
68410,425762
68411,47829
68412,164279
68413,190054
68414,474640
68415,41546
68416,383249
68417,182193
68418,68795
68419,28597
68420,336415
68421,62969
68422,32630
68423,119858
68424,128868
68425,63546
68426,203363
68427,25429
68428,105706
68429,66924
68430,261332
68431,68276
68432,157899
68433,254637
68434,189988
68435,38936
68436,4907
68437,196412
68438,259495
68439,89209
68440,171792
68441,171115
68442,379214
68443,46956
68444,106999
68445,207577
68446,50091
68447,14947
68448,207
68449,115939
68450,178413
68451,127079
68452,60853
68453,122469
68454,375439
68455,383511
68456,201471
68457,90215
68458,38906
68459,97274
68460,117249
68461,86126
68462,3375
68463,248845
68464,162624
68465,252882
68466,185704
68467,5570
68468,58552
68469,384102
68470,276149
68471,467904
68472,285795
68473,7852
68474,296930
68475,285794
68476,409908
68477,160831
68478,383536
68479,377253
68480,91002
68481,89892
68482,151922
68483,107390
68484,2481
68485,99091
68486,388400
68487,132094
68488,8163
68489,32258
68490,83573
68491,25585
68492,90407
68493,21793
68494,265461
68495,68420
68496,408511
68497,208948
68498,116840
68499,562
68500,193156
68501,154558
68502,346869
68503,42873
68504,171340
68505,174902
68506,54204
68507,1394
68508,20435
68509,284139
68510,40017
68511,185606
68512,234024
68513,214809
68514,426574
68515,353549
68516,163330
68517,388503
68518,175594
68519,403518
68520,35940
68521,304073
68522,50641
68523,103853
68524,391584
68525,186928
68526,95293
68527,286391
68528,50547
68529,375004
68530,371946
68531,196381
68532,213349
68533,34694
68534,61418
68535,18459
68536,61419
68537,384160
68538,389486
68539,160625
68540,316871
68541,19017
68542,60961
68543,173599
68544,95273
68545,2473
68546,405613
68547,60588
68548,29340
68549,147675
68550,342853
68551,119433
68552,22359
68553,378105
68554,169398
68555,160761
68556,164290
68557,171352
68558,178806
68559,29522
68560,379104
68561,403803
68562,60052
68563,39589
68564,6629
68565,271779
68566,456536
68567,30213
68568,100246
68569,47362
68570,71713
68571,59487
68572,185414
68573,31514
68574,389074
68575,398978
68576,67579
68577,200249
68578,394046
68579,396667
68580,131161
68581,384937
68582,111373
68583,146923
68584,291941
68585,94239
68586,73417
68587,182642
68588,110900
68589,43263
68590,96037
68591,155205
68592,11950
68593,72656
68594,84336
68595,392972
68596,181847
68597,168893
68598,392458
68599,378420
68600,121045
68601,48278
68602,27473
68603,34735
68604,46926
68605,5954
68606,135942
68607,371588
68608,166902
68609,160129
68610,203113
68611,11179
68612,6301
68613,86252
68614,95274
68615,37297
68616,26984
68617,118128
68618,11089
68619,159881
68620,161786
68621,21827
68622,171405
68623,374347
68624,125751
68625,72464
68626,21556
68627,90018
68628,381411
68629,382595
68630,204722
68631,174525
68632,376496
68633,83595
68634,2179
68635,207599
68636,282513
68637,338995
68638,96845
68639,3881
68640,235515
68641,418756
68642,133663
68643,78421
68644,410874
68645,382380
68646,142885
68647,68321
68648,54075
68649,389581
68650,143381
68651,49238
68652,201466
68653,128817
68654,376133
68655,34267
68656,383660
68657,379986
68658,381987
68659,127839
68660,188780
68661,228760
68662,180250
68663,9940
68664,70997
68665,182174
68666,6438
68667,398248
68668,268578
68669,432308
68670,13417
68671,197155
68672,204906
68673,40144
68674,84754
68675,135114
68676,17035
68677,11309
68678,98930
68679,56973
68680,174910
68681,243958
68682,168710
68683,311383
68684,393488
68685,113114
68686,27123
68687,390644
68688,201690
68689,58612
68690,50944
68691,67111
68692,25961
68693,44769
68694,480576
68695,378635
68696,9335
68697,52090
68698,210238
68699,208451
68700,211293
68701,202400
68702,208449
68703,134980
68704,208505
68705,211308
68706,210322
68707,118002
68708,155200
68709,208311
68710,209346
68711,209430
68712,139935
68713,98439
68714,210320
68715,208440
68716,210243
68717,392818
68718,376051
68719,51731
68720,160603
68721,384100
68722,390550
68723,9104
68724,170595
68725,266146
68726,162978
68727,21907
68728,8102
68729,192681
68730,381959
68731,528283
68732,387730
68733,384673
68734,275067
68735,42913
68736,398321
68737,60659
68738,174989
68739,471085
68740,134921
68741,203628
68742,248838
68743,52155
68744,92448
68745,294676
68746,231266
68747,320941
68748,75374
68749,375328
68750,177408
68751,253742
68752,95523
68753,32403
68754,315353
68755,394874
68756,416707
68757,176291
68758,276740
68759,395539
68760,339462
68761,172225
68762,136165
68763,247682
68764,515902
68765,90598
68766,59103
68767,84088
68768,16047
68769,37212
68770,39896
68771,117627
68772,140581
68773,379324
68774,166207
68775,237200
68776,132420
68777,93867
68778,29455
68779,416173
68780,492993
68781,422465
68782,235008
68783,385878
68784,178572
68785,177108
68786,131130
68787,389896
68788,130213
68789,175843
68790,60885
68791,166239
68792,178686
68793,18732
68794,383893
68795,35830
68796,169179
68797,247597
68798,356752
68799,255634
68800,393328
68801,207582
68802,385692
68803,412294
68804,430373
68805,503428
68806,403915
68807,195744
68808,187845
68809,162127
68810,211688
68811,252767
68812,252771
68813,445085
68814,213477
68815,180156
68816,11990
68817,247635
68818,405615
68819,237578
68820,272767
68821,216354
68822,124458
68823,375222
68824,191668
68825,71501
68826,126369
68827,387606
68828,18044
68829,23618
68830,30570
68831,385001
68832,20768
68833,176958
68834,180173
68835,98002
68836,69952
68837,96761
68838,20868
68839,131348
68840,231248
68841,149209
68842,388489
68843,169817
68844,396982
68845,152960
68846,153159
68847,9922
68848,316733
68849,163253
68850,154905
68851,12304
68852,97624
68853,123297
68854,205368
68855,477875
68856,56525
68857,34929
68858,277232
68859,270390
68860,163561
68861,286162
68862,139925
68863,10445
68864,60623
68865,64933
68866,59127
68867,306806
68868,311681
68869,57092
68870,397350
68871,89430
68872,166135
68873,386098
68874,106342
68875,185974
68876,270900
68877,18061
68878,135320
68879,86022
68880,392211
68881,392167
68882,90001
68883,14930
68884,86012
68885,360100
68886,23885
68887,9676
68888,280043
68889,408470
68890,207965
68891,437451
68892,58424
68893,85059
68894,15786
68895,20348
68896,193299
68897,392535
68898,378386
68899,5068
68900,13626
68901,14506
68902,409234
68903,404271
68904,79427
68905,274256
68906,89793
68907,383168
68908,251780
68909,524423
68910,161826
68911,5304
68912,27725
68913,124736
68914,180422
68915,180920
68916,179026
68917,68169
68918,144728
68919,179310
68920,152444
68921,167755
68922,393672
68923,429478
68924,286071
68925,197120
68926,132902
68927,33809
68928,248395
68929,33399
68930,13498
68931,8750
68932,238893
68933,138111
68934,419837
68935,393789
68936,31655
68937,180225
68938,465239
68939,378432
68940,384396
68941,132561
68942,128380
68943,358054
68944,202781
68945,375525
68946,70619
68947,219140
68948,232190
68949,219139
68950,199536
68951,344570
68952,51271
68953,86655
68954,44598
68955,59227
68956,93360
68957,370422
68958,159544
68959,137947
68960,163445
68961,169965
68962,170107
68963,12366
68964,163611
68965,160976
68966,105198
68967,85020
68968,71017
68969,26171
68970,178995
68971,43007
68972,357
68973,1176
68974,14617
68975,75440
68976,64609
68977,192591
68978,208055
68979,25550
68980,9706
68981,318082
68982,212069
68983,287512
68984,165494
68985,252709
68986,161863
68987,51011
68988,171829
68989,87552
68990,429294
68991,164355
68992,55060
68993,426457
68994,12560
68995,35032
68996,132546
68997,219565
68998,93341
68999,97634
69000,22119
69001,218291
69002,4713
69003,208939
69004,152725
69005,381804
69006,85633
69007,155805
69008,150644
69009,6958
69010,24227
69011,90334
69012,29389
69013,116909
69014,402519
69015,90875
69016,51006
69017,377889
69018,380703
69019,378896
69020,380946
69021,375625
69022,44381
69023,167017
69024,34734
69025,378110
69026,399326
69027,385483
69028,196084
69029,405492
69030,333440
69031,325104
69032,82772
69033,71845
69034,79170
69035,251604
69036,78949
69037,203252
69038,129397
69039,405063
69040,428354
69041,249601
69042,158907
69043,58052
69044,72860
69045,84877
69046,265330
69047,211493
69048,106368
69049,269702
69050,58566
69051,120377
69052,188892
69053,203351
69054,99710
69055,168885
69056,252654
69057,24705
69058,106221
69059,84476
69060,428144
69061,34151
69062,47667
69063,97779
69064,3809
69065,53365
69066,136345
69067,469728
69068,381229
69069,2227
69070,422855
69071,49544
69072,281740
69073,133194
69074,194975
69075,56831
69076,190312
69077,135992
69078,135989
69079,349018
69080,255265
69081,256518
69082,161055
69083,478744
69084,54124
69085,20025
69086,101607
69087,211865
69088,81694
69089,286886
69090,381497
69091,375656
69092,156395
69093,31378
69094,16660
69095,114588
69096,193710
69097,441642
69098,456257
69099,488986
69100,122073
69101,250013
69102,62943
69103,386439
69104,34245
69105,13053
69106,164320
69107,39203
69108,196231
69109,25750
69110,61185
69111,533593
69112,196429
69113,38325
69114,352916
69115,134796
69116,12377
69117,171501
69118,36237
69119,178120
69120,7269
69121,499054
69122,28968
69123,421457
69124,13631
69125,30007
69126,210859
69127,161806
69128,49092
69129,13401
69130,170943
69131,198170
69132,13507
69133,378533
69134,3782
69135,49103
69136,89335
69137,215333
69138,418083
69139,210987
69140,227131
69141,202930
69142,188724
69143,149197
69144,335607
69145,16346
69146,111915
69147,383215
69148,232948
69149,78249
69150,82939
69151,70141
69152,75444
69153,199804
69154,76785
69155,46137
69156,193693
69157,288869
69158,129889
69159,144553
69160,50912
69161,384339
69162,137295
69163,400111
69164,408465
69165,170068
69166,65712
69167,159092
69168,126086
69169,418333
69170,38876
69171,254537
69172,38152
69173,75891
69174,81121
69175,3112
69176,74427
69177,187303
69178,135830
69179,41098
69180,108956
69181,90164
69182,56412
69183,33513
69184,383360
69185,382919
69186,123709
69187,26002
69188,221243
69189,202409
69190,427034
69191,52291
69192,345494
69193,198890
69194,152312
69195,48828
69196,383874
69197,75629
69198,74280
69199,127931
69200,17943
69201,236615
69202,131778
69203,249161
69204,41805
69205,248078
69206,108087
69207,157629
69208,11606
69209,54036
69210,86434
69211,170450
69212,159916
69213,116783
69214,290265
69215,477563
69216,170714
69217,211723
69218,156829
69219,151364
69220,208936
69221,46621
69222,390677
69223,478630
69224,368985
69225,392037
69226,41843
69227,177070
69228,188856
69229,407988
69230,380258
69231,375339
69232,305829
69233,248111
69234,436759
69235,435673
69236,126647
69237,126611
69238,265766
69239,420453
69240,135900
69241,377320
69242,385571
69243,90385
69244,16571
69245,52900
69246,32245
69247,128976
69248,407490
69249,216993
69250,406907
69251,399445
69252,20061
69253,399629
69254,376503
69255,7666
69256,44320
69257,420210
69258,36537
69259,378548
69260,63493
69261,161758
69262,4148
69263,221910
69264,163667
69265,252565
69266,178286
69267,141365
69268,171642
69269,204042
69270,420948
69271,111510
69272,327016
69273,315123
69274,344597
69275,177781
69276,419755
69277,376522
69278,14837
69279,215212
69280,8855
69281,181133
69282,178769
69283,229943
69284,271898
69285,119063
69286,73622
69287,387452
69288,138173
69289,85095
69290,491094
69291,21108
69292,236639
69293,38212
69294,82913
69295,31427
69296,398714
69297,110592
69298,108699
69299,143757
69300,38594
69301,218851
69302,391145
69303,70311
69304,58086
69305,66999
69306,419549
69307,49842
69308,253577
69309,382115
69310,150633
69311,394246
69312,162065
69313,59086
69314,67665
69315,56841
69316,199070
69317,42893
69318,137659
69319,168065
69320,60527
69321,503697
69322,131316
69323,56797
69324,1677
69325,25076
69326,193525
69327,352592
69328,143623
69329,384341
69330,198228
69331,197829
69332,147925
69333,198157
69334,150334
69335,473539
69336,18428
69337,383023
69338,375096
69339,69158
69340,247019
69341,52101
69342,223081
69343,82176
69344,215672
69345,353577
69346,48364
69347,190538
69348,294005
69349,15186
69350,53071
69351,33112
69352,381239
69353,103013
69354,60827
69355,4859
69356,32066
69357,124859
69358,162701
69359,156894
69360,33590
69361,129378
69362,35375
69363,127862
69364,129841
69365,23640
69366,18216
69367,197631
69368,353898
69369,247264
69370,177074
69371,33271
69372,2032
69373,384115
69374,386154
69375,347291
69376,109411
69377,471555
69378,248160
69379,391079
69380,124167
69381,25405
69382,258168
69383,401220
69384,188206
69385,5666
69386,160468
69387,169935
69388,155573
69389,227660
69390,157529
69391,390162
69392,53848
69393,79180
69394,21935
69395,135928
69396,5211
69397,9929
69398,135420
69399,131669
69400,6421
69401,5752
69402,458528
69403,525233
69404,302984
69405,33384
69406,90199
69407,171345
69408,350988
69409,387056
69410,164514
69411,69220
69412,131404
69413,171508
69414,171170
69415,394546
69416,55481
69417,169613
69418,112564
69419,45032
69420,203169
69421,128625
69422,209323
69423,38393
69424,82160
69425,118215
69426,69280
69427,437174
69428,126031
69429,1271
69430,188620
69431,139682
69432,442195
69433,251134
69434,234721
69435,193384
69436,229406
69437,89396
69438,258696
69439,254837
69440,303247
69441,20236
69442,229156
69443,377697
69444,316199
69445,303187
69446,5280
69447,5729
69448,108754
69449,248911
69450,56718
69451,288050
69452,32330
69453,249203
69454,387882
69455,256554
69456,37020
69457,12142
69458,392986
69459,114251
69460,18214
69461,128421
69462,124326
69463,52627
69464,472056
69465,8562
69466,318430
69467,156568
69468,23
69469,377496
69470,302203
69471,78466
69472,179322
69473,105190
69474,178299
69475,178513
69476,105060
69477,123490
69478,181284
69479,120022
69480,155747
69481,160411
69482,511522
69483,474119
69484,80085
69485,379167
69486,209007
69487,487360
69488,463503
69489,47808
69490,405259
69491,497655
69492,100752
69493,38596
69494,82606
69495,199522
69496,47930
69497,124091
69498,181707
69499,89654
69500,33779
69501,257017
69502,131656
69503,99914
69504,61405
69505,117728
69506,42516
69507,252342
69508,4115
69509,13623
69510,59672
69511,23097
69512,510344
69513,55989
69514,80031
69515,2588
69516,179094
69517,27611
69518,20992
69519,259912
69520,54417
69521,181770
69522,134188
69523,84115
69524,145026
69525,198149
69526,60311
69527,383407
69528,25326
69529,32047
69530,129466
69531,161360
69532,383445
69533,205514
69534,197075
69535,52459
69536,180573
69537,252277
69538,409606
69539,216660
69540,161496
69541,271720
69542,180953
69543,65409
69544,542106
69545,138984
69546,239407
69547,9626
69548,84307
69549,406011
69550,426702
69551,196757
69552,218436
69553,261567
69554,502626
69555,220145
69556,9133
69557,489313
69558,362296
69559,131374
69560,23804
69561,65366
69562,32375
69563,299279
69564,65248
69565,381116
69566,70328
69567,84113
69568,292644
69569,419186
69570,11038
69571,173517
69572,8118
69573,289641
69574,376669
69575,287634
69576,376216
69577,49197
69578,8321
69579,376983
69580,378441
69581,81661
69582,377523
69583,70413
69584,379767
69585,115571
69586,17122
69587,694246
69588,152222
69589,329702
69590,315373
69591,27318
69592,114255
69593,243175
69594,3068
69595,165529
69596,13321
69597,125347
69598,363464
69599,411058
69600,439668
69601,624754
69602,492851
69603,557877
69604,488504
69605,666424
69606,570063
69607,126960
69608,385222
69609,166108
69610,203181
69611,36723
69612,30701
69613,175262
69614,22080
69615,127585
69616,152815
69617,212146
69618,145221
69619,21384
69620,111245
69621,223873
69622,433716
69623,71395
69624,62417
69625,106879
69626,343935
69627,169535
69628,205097
69629,215365
69630,104457
69631,201481
69632,41319
69633,396675
69634,377193
69635,385009
69636,152803
69637,52172
69638,52170
69639,100270
69640,100279
69641,503401
69642,106736
69643,85401
69644,459995
69645,27658
69646,375582
69647,119648
69648,398826
69649,385869
69650,79591
69651,6204
69652,479309
69653,149795
69654,300303
69655,180075
69656,156512
69657,402080
69658,196016
69659,179445
69660,387859
69661,19435
69662,112689
69663,250371
69664,392595
69665,14509
69666,121735
69667,29483
69668,390390
69669,5952
69670,85093
69671,178615
69672,383026
69673,38461
69674,21485
69675,14903
69676,29547
69677,333784
69678,195794
69679,106293
69680,335776
69681,106447
69682,495009
69683,201814
69684,321600
69685,89588
69686,206405
69687,436967
69688,188053
69689,259383
69690,126255
69691,390230
69692,113568
69693,412212
69694,195302
69695,64795
69696,251096
69697,131177
69698,387202
69699,80234
69700,43998
69701,385037
69702,186480
69703,188764
69704,318155
69705,190898
69706,483574
69707,229370
69708,538105
69709,439712
69710,219803
69711,177025
69712,517153
69713,192892
69714,175959
69715,391113
69716,58488
69717,196165
69718,124745
69719,393729
69720,203163
69721,384340
69722,277760
69723,231490
69724,24965
69725,185320
69726,389912
69727,133791
69728,3575
69729,167615
69730,529239
69731,404000
69732,233366
69733,134442
69734,191754
69735,51418
69736,30943
69737,106853
69738,378066
69739,470552
69740,115569
69741,79671
69742,469632
69743,47292
69744,159903
69745,59843
69746,380094
69747,175667
69748,123361
69749,23042
69750,155512
69751,294841
69752,399555
69753,395561
69754,398015
69755,196284
69756,399559
69757,200189
69758,149424
69759,105924
69760,129388
69761,159509
69762,180716
69763,205204
69764,164916
69765,179819
69766,461493
69767,266283
69768,45549
69769,43184
69770,10063
69771,237101
69772,115007
69773,132090
69774,76280
69775,270470
69776,139254
69777,119148
69778,7548
69779,159714
69780,234598
69781,233143
69782,208896
69783,253687
69784,29691
69785,29656
69786,131270
69787,32820
69788,102272
69789,119957
69790,169989
69791,272807
69792,64531
69793,30702
69794,183246
69795,144184
69796,33126
69797,9394
69798,160588
69799,344911
69800,18410
69801,380254
69802,252845
69803,248748
69804,234970
69805,13605
69806,198896
69807,234967
69808,233923
69809,3416
69810,18139
69811,437164
69812,418244
69813,98795
69814,142748
69815,93246
69816,134682
69817,36541
69818,29789
69819,207587
69820,207588
69821,67619
69822,207601
69823,206045
69824,380695
69825,205539
69826,36222
69827,6166
69828,28455
69829,12140
69830,34306
69831,34037
69832,34036
69833,143957
69834,247080
69835,6314
69836,378647
69837,389597
69838,393097
69839,384921
69840,329808
69841,138606
69842,127282
69843,149436
69844,74162
69845,31591
69846,83243
69847,17537
69848,170537
69849,198255
69850,188242
69851,401063
69852,432635
69853,386502
69854,109550
69855,234124
69856,92782
69857,86825
69858,17927
69859,393811
69860,123356
69861,47020
69862,160864
69863,425828
69864,30723
69865,17343
69866,234997
69867,146770
69868,468691
69869,418504
69870,382785
69871,379974
69872,379598
69873,395874
69874,218712
69875,108592
69876,255529
69877,46213
69878,60437
69879,27137
69880,20283
69881,353693
69882,61085
69883,104619
69884,76240
69885,405009
69886,79806
69887,23220
69888,53356
69889,42693
69890,265619
69891,386493
69892,69979
69893,60206
69894,38419
69895,415602
69896,234504
69897,277187
69898,410137
69899,396315
69900,202677
69901,53890
69902,130981
69903,161502
69904,253940
69905,196182
69906,165591
69907,19954
69908,168028
69909,162658
69910,162590
69911,196141
69912,166299
69913,193661
69914,196153
69915,98648
69916,170538
69917,384458
69918,30810
69919,217495
69920,142327
69921,376004
69922,213792
69923,7549
69924,173303
69925,159079
69926,144025
69927,381765
69928,200296
69929,19448
69930,408372
69931,383211
69932,457494
69933,407620
69934,625280
69935,358762
69936,184550
69937,633112
69938,153604
69939,61633
69940,114559
69941,185460
69942,380959
69943,254620
69944,265647
69945,72427
69946,384569
69947,52332
69948,124596
69949,284982
69950,191054
69951,82536
69952,131756
69953,7127
69954,16038
69955,127102
69956,172018
69957,246666
69958,320291
69959,398746
69960,406409
69961,57857
69962,417444
69963,387665
69964,396332
69965,392895
69966,388293
69967,418391
69968,47323
69969,78559
69970,97530
69971,434248
69972,49333
69973,397319
69974,319375
69975,168031
69976,16926
69977,129387
69978,19939
69979,173635
69980,203742
69981,67565
69982,96223
69983,152292
69984,232017
69985,274482
69986,183186
69987,227500
69988,191779
69989,32151
69990,84623
69991,396833
69992,188312
69993,233984
69994,189611
69995,157009
69996,67982
69997,114904
69998,17264
69999,310803
70000,52351
70001,141107
70002,251545
70003,61930
70004,374888
70005,341374
70006,170384
70007,396568
70008,190133
70009,19060
70010,378128
70011,182190
70012,166945
70013,257325
70014,167164
70015,162723
70016,436610
70017,442956
70018,441546
70019,442951
70020,443939
70021,442954
70022,138549
70023,176457
70024,4437
70025,197447
70026,13473
70027,151679
70028,159122
70029,6475
70030,251144
70031,3673
70032,388669
70033,442179
70034,28000
70035,156199
70036,38427
70037,89036
70038,160900
70039,2278
70040,177646
70041,57452
70042,131497
70043,7190
70044,288012
70045,319894
70046,263061
70047,7051
70048,456560
70049,425753
70050,396755
70051,30253
70052,430560
70053,28073
70054,8041
70055,148938
70056,10513
70057,200291
70058,227888
70059,76879
70060,57855
70061,227911
70062,185156
70063,87938
70064,24278
70065,81500
70066,11982
70067,58355
70068,56446
70069,406457
70070,415645
70071,245661
70072,197557
70073,466784
70074,36429
70075,29722
70076,323634
70077,150158
70078,73061
70079,380135
70080,129513
70081,47515
70082,247484
70083,174351
70084,374823
70085,110583
70086,38711
70087,408759
70088,298809
70089,90575
70090,124203
70091,72493
70092,139211
70093,25502
70094,253981
70095,260147
70096,207539
70097,41045
70098,328010
70099,172517
70100,40675
70101,63420
70102,35304
70103,26990
70104,919
70105,252209
70106,210801
70107,67958
70108,69798
70109,149553
70110,72812
70111,467982
70112,133062
70113,128615
70114,25012
70115,25050
70116,204788
70117,171663
70118,97086
70119,81737
70120,169808
70121,159963
70122,92041
70123,380414
70124,131928
70125,293936
70126,408933
70127,152341
70128,209759
70129,55623
70130,33831
70131,13404
70132,36475
70133,51166
70134,83585
70135,377738
70136,395047
70137,114545
70138,63339
70139,435898
70140,4824
70141,122926
70142,2001
70143,34016
70144,250611
70145,22556
70146,67338
70147,19797
70148,22935
70149,46796
70150,140871
70151,167859
70152,15303
70153,69120
70154,86446
70155,133749
70156,79044
70157,35225
70158,160694
70159,248520
70160,52589
70161,340143
70162,94505
70163,204893
70164,185094
70165,88296
70166,59536
70167,425277
70168,31935
70169,28551
70170,25920
70171,195417
70172,162121
70173,156542
70174,141779
70175,63293
70176,159987
70177,168794
70178,107491
70179,59613
70180,83506
70181,167616
70182,73695
70183,142009
70184,152200
70185,146276
70186,59438
70187,117705
70188,26019
70189,269538
